FID_1,OBJECTID,STATION_ID,STATION_NA,WATERBODY_,COMMENTS,LATITUDE,LONGITUDE,RESULT_COU,BEGIN_DATE,END_DATE,TMDL_RUN,WATER_QUAL,BIOLOGY_ST,FID_2,FID_TidalC,OBJECTID_1,Name,CreekID,Total_m,FID_WBID_R,OBJECTID_2,FID_Master,HUC,WBID,DISTRICT,PLANUNIT,GROUP_NUM,GROUP_NAME,BASIN_1,WBUNIT,BODY,CLASS,CHANGES,WBID_Edits,Miles,ParentWBID,areaPH,Acres,Shape_Leng,Shape_Area,Distance
2142,85887,21FLTBW AR509436,Tampa_Bay_Alafia_River_AR509436,1621G,"New station assigned to 1621G, Run 57 - R.Stuart",27.86500000000,-82.31297000000,36.00000000000,2017.00000000000,2017.00000000000,Run 57,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,195.30415851
2143,85888,21FLTBW AR509437,Tampa_Bay_Alafia_River_AR509437,1621G,WAS staff changed WBID 12/2009,27.86511000000,-82.31333000000,50.00000000000,2008.00000000000,2013.00000000000,Run 39,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,166.51381194
2144,85889,21FLTBW AR509440,Tampa_Bay_Alafia_River_AR509440,1621G,kevin 3/2009,27.86513000000,-82.31331000000,27.00000000000,2007.00000000000,2007.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,169.23020294
2145,85890,21FLTBW AR509444,Tampa_Bay_Alafia_River_AR509444,1621G,"New station assigned to 1621G, Run 59 - P.Homann",27.86503000000,-82.31295000000,42.00000000000,2018.00000000000,2018.00000000000,Run 59,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,198.17578545
2146,85891,21FLTBW AR509445,Tampa_Bay_Alafia_River_AR509445,1621G,"New station assigned to 1621G, Run 57 - R.Stuart",27.86513000000,-82.31338000000,18.00000000000,2018.00000000000,2018.00000000000,Run 57,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,163.02297615
2147,85892,21FLTBW AR509448,Tampa_Bay_Alafia_River_AR509448,1621G,"New Station assigned to 1621G, Run 51 - P.Homann",27.86518000000,-82.31326000000,15.00000000000,2014.00000000000,2014.00000000000,Run 51,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,176.05641244
2148,85893,21FLTBW AR509453,Tampa_Bay_Alafia_River_AR509453,1621G,kevin 3/2009,27.86522000000,-82.31323000000,27.00000000000,2003.00000000000,2003.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,180.67321733
2149,85894,21FLTBW AR509454,Tampa_Bay_Alafia_River_AR509454,1621G,WAS staff changed WBID 12/2009,27.86523000000,-82.31322000000,59.00000000000,2007.00000000000,2009.00000000000,Run 39,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,182.05241819
2150,85895,21FLTBW AR509455,Tampa_Bay_Alafia_River_AR509455,1621G,kevin 3/2009,27.86523000000,-82.31322000000,34.00000000000,2000.00000000000,2000.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,182.05241819
2151,85896,21FLTBW AR509457,Tampa_Bay_Alafia_River_AR509457,1621G,kevin 3/2009,27.86525000000,-82.31320000000,47.00000000000,2006.00000000000,2011.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,184.81550584
2152,85897,21FLTBW AR509461,Tampa_Bay_Alafia_River_AR509461,1621G,WAS staff changed WBID 12/2009,27.86528000000,-82.31318000000,7.00000000000,2008.00000000000,2008.00000000000,Run 39,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,188.10336314
2153,85898,21FLTBW AR509464,Tampa_Bay_Alafia_River_AR509464,1621G,"New Station assigned to 1621G, Run 49 - P.Homann",27.86530000000,-82.31317000000,37.00000000000,2010.00000000000,2015.00000000000,Run 49,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,190.01915086
2154,85899,21FLTBW AR509466,Tampa_Bay_Alafia_River_AR509466,1621G,kevin 3/2009,27.86532000000,-82.31316000000,22.00000000000,2005.00000000000,2005.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,191.94663603
2155,85900,21FLTBW AR509467,Tampa_Bay_Alafia_River_AR509467,1621G,kevin 3/2009,27.86533000000,-82.31315000000,34.00000000000,2003.00000000000,2004.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,193.34408955
2156,85901,21FLTBW AR509472,Tampa_Bay_Alafia_River_AR509472,1621G,"New station assigned to 1621G, Run 55 - R.Stuart",27.86537000000,-82.31317000000,24.00000000000,2017.00000000000,2017.00000000000,Run 55,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,193.84110232
2157,85902,21FLTBW AR509473,Tampa_Bay_Alafia_River_AR509473,1621G,kevin 3/2009,27.86538000000,-82.31312000000,69.00000000000,2001.00000000000,2003.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,198.64561551
2158,85913,21FLTBW AR509503,Tampa_Bay_Alafia_River_AR509503,1621G,"New station assigned to 1621G, Run 57 - R.Stuart",27.86552000000,-82.31332000000,18.00000000000,2018.00000000000,2018.00000000000,Run 57,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,190.82966941
3165,103002,PBSJ    AR409089,Lower Alafia River,1621G,kevin 3/2009,27.86580000000,-82.31610000000,36.00000000000,2000.00000000000,2000.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,189.52668155
3166,103004,PBSJ    AR409211,Lower Alafia River,1621G,kevin 3/2009,27.86530000000,-82.31550000000,82.00000000000,2000.00000000000,2000.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,109.61324862
3167,103005,PBSJ    AR409256,Lower Alafia River,1621G,kevin 3/2009,27.86480000000,-82.31510000000,36.00000000000,2000.00000000000,2000.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,41.60361982
3168,103006,PBSJ    AR409319,Lower Alafia River,1621G,kevin 3/2009,27.86480000000,-82.31470000000,46.00000000000,2000.00000000000,2000.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,38.74920243
3169,103007,PBSJ    AR509389,Lower Alafia River,1621G,kevin 3/2009,27.86490000000,-82.31420000000,10.00000000000,2001.00000000000,2001.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,80.37663113
3170,103008,PBSJ    AR509410,Lower Alafia River,1621G,kevin 3/2009,27.86480000000,-82.31370000000,82.00000000000,2000.00000000000,2000.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,120.20484875
3171,103009,PBSJ    AR509455,Lower Alafia River,1621G,kevin 3/2009,27.86520000000,-82.31360000000,31.00000000000,2000.00000000000,2000.00000000000,Run 36,1.00000000000,0.00000000000,204,119,125,Rice Creek,HC24,3058.20845955000,6250,6227,3850,03100204,1621G,SWD,Alafia River,Group 2,Tampa Bay Tributaries,ALAFIA RIVER ABOVE HILLSBOROUGH BAY,sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - J.Albright; WBID modified, Run 48 - P.Flores; WBID modified, Run 59 - B.Spencer",1.07219000000,,25235452.91530000000,6334.87714207000,33550.10907400000,25235452.91530000000,147.93379463
0,16,1113MONO1900-132,BULLFROG CR AT SYMMES RD E OF GARDENVILLE,1666,"Reassigned from 2203A to 1666, Run 48 - K.Sanders",27.83470000000,-82.34720000000,143.00000000000,1979.00000000000,1979.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,97.97282433
55,2049,112WRD  02300700,BULLFROG CREEK NEAR WIMAUMA FL,1666,"Lat/Longs updated based on values from USGS, Run 58 - R.Stuart",27.79197000000,-82.35204000000,7955.00000000000,1956.00000000000,2011.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,26.23841764
154,4499,112WRD  275023082211300,BULLFROG CREEK 2.7 MI AB US 41 NEAR GIBSONTON FL,1666,"Lat/Longs updated based on values from USGS, Run 58 - R.Stuart",27.84003000000,-82.35343000000,67.00000000000,1978.00000000000,1978.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,21.79212556
159,4507,112WRD  275042082210700,BULLFROG CREEK AT EAST BAY RD NEAR GIBSONTON FL1,1666,"Lat/Longs updated based on values from USGS, Run 58 - R.Stuart",27.84530000000,-82.35176000000,57.00000000000,1978.00000000000,1978.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,7.49060440
176,8744,21FLA   24010022,BULLFROG CREEK AT SYMMES ROAD,1666,,27.83470000000,-82.34720000000,1013.00000000000,1976.00000000000,1979.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,97.97282433
1356,45401,21FLGW  51954,Z4-SS-11068 BULLFROG CREEK,1666,"New station assigned to 1666, Run 55 - R.Stuart",27.84331000000,-82.34681000000,45.00000000000,2017.00000000000,2017.00000000000,Run 55,1.00000000000,1.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,7.72918601
1362,45649,21FLGW  53860,Z4-SS-12007 BULLFROG CREEK,1666,"New station assigned to 1666, Run 57 - R.Stuart",27.78763000000,-82.35556000000,47.00000000000,2018.00000000000,2018.00000000000,Run 57,1.00000000000,1.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,15.28010492
1400,47642,21FLHILL132,Bullfrog Creek at Symmes Road,1666,,27.83532000000,-82.34614000000,6874.00000000000,1999.00000000000,2020.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,7.67689239
1410,47715,21FLHILL167,Bullfrog Creek at Big Bend Rd.,1666,"J Hand 6/2006; Lat/long updated based on values in WIN, Run 57 -  R.Stuart",27.79201000000,-82.35225000000,5452.00000000000,2005.00000000000,2020.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,6.37690728
1414,47744,21FLHILL24010022,BULLFROG CREEK AT SYMMES ROAD,1666,,27.83580000000,-82.34610000000,8474.00000000000,1976.00000000000,1998.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,0.69014781
1480,50635,21FLKWATHIL-BFREEK211-1,HIL-BFREEK211-1,1666,"joe hand 9/11/2006; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",27.79600000000,-82.34950000000,36.00000000000,2004.00000000000,2013.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,28.18385201
1481,50636,21FLKWATHIL-BFREEK211-2,HIL-BFREEK211-2,1666,"joe hand 9/11/2006; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",27.79600000000,-82.34950000000,36.00000000000,2004.00000000000,2013.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,28.18385201
1482,50637,21FLKWATHIL-BFREEK211-3,HIL-BFREEK211-3,1666,"joe hand 9/11/2006; Lat/Longs updated based on values in WIN, Run 58 - R.Stuart",27.79600000000,-82.34950000000,32.00000000000,2004.00000000000,2013.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,28.18385201
1931,81162,21FLSWFD17737,Bullfrog Creek Scrub,1666,J Hand 12/2008,27.76292000000,-82.36289000000,1234.00000000000,2002.00000000000,2007.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,22.00075114
1932,81166,21FLSWFD17925,Bullfrog Creek @ Old Big Bend Road,1666,J Hand 12/2008,27.79189000000,-82.35222000000,1979.00000000000,1998.00000000000,2007.00000000000,,1.00000000000,0.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,15.94863672
2713,92616,21FLTPA 274747808220566,TP 441 - Bullfrog Creek,1666,J Hand 6/2006,27.79661000000,-82.34906000000,357.00000000000,2006.00000000000,2006.00000000000,Run 45,1.00000000000,1.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,50.86018132
2725,92654,21FLTPA 275007208220464,TP 440 - Bullfrog Creek,1666,J Hand 6/2006,27.83533000000,-82.34622000000,349.00000000000,2006.00000000000,2006.00000000000,Run 44,1.00000000000,1.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,0.18733175
3068,101694,EXTBIO03USFWI021,Bullfrog Creek,1666,"New station assigned to 1666, Run 60 - R.Stuart",27.79625000000,-82.34968000000,0.00000000000,0.00000000000,0.00000000000,Run 60,0.00000000000,1.00000000000,205,120,126,Bullfrog Creek,HC25,21907.93518440000,2941,2838,3856,03100206,1666,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK,miles,STREAM,3F,,,23.98500000000,,70044768.66550000000,17308.43928090000,65249.29580950000,70044768.66550000000,2.27650838
148,4490,112WRD  275011082230600,BULLFROG CREEK 0.2 MI BL US 41 NEAR GIBSONTON FL 7,1666A,"Lat/Longs updated based on values from USGS, Run 58 - R.Stuart",27.83669000000,-82.38482000000,51.00000000000,1978.00000000000,1978.00000000000,,1.00000000000,0.00000000000,206,120,126,Bullfrog Creek,HC25,21907.93518440000,3693,3550,2735,03100206,1666A,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK (TIDAL SEGMENT),sq. miles,ESTUARY,3M,,,0.14442000000,,5644794.34838000000,1394.85906076000,11796.20001060000,5644794.34838000000,29.25401282
149,4491,112WRD  275012082224200,BULLFROG CREEK 0.5 MI AB US 41 NEAR GIBSONTON FL 4,1666A,"Lat/Longs updated based on values from USGS, Run 58 - R.Stuart",27.83697000000,-82.37815000000,76.00000000000,1978.00000000000,1978.00000000000,,1.00000000000,0.00000000000,206,120,126,Bullfrog Creek,HC25,21907.93518440000,3693,3550,2735,03100206,1666A,SWD,Coastal Hillsborough Bay Tributary,Group 1,Tampa Bay,BULLFROG CREEK (TIDAL SEGMENT),sq. miles,ESTUARY,3M,,,0.14442000000,,5644794.34838000000,1394.85906076000,11796.20001060000,5644794.34838000000,29.26172559
