FID_TidalC,OBJECTID,Name,CreekID,Total_m,slope,LDI_WS,WS_SoilA,WS_Soilb,WS_Soilc,WS_Soild,WS_Soil_,phos_wbid,Pass_Dist_,TN_UAL,TP_UAL,H2o_UAL,TN_Load,TP_Load,H2o_Load,Shape_Leng,LDI_Buffer,Class,Acres_Buff,Acres_WS,FID_WBID_R,OBJECTID_1,FID_Master,HUC,WBID,DISTRICT,PLANUNIT,GROUP_NUM,GROUP_NAME,BASIN_1,WBUNIT,BODY,CLASS_1,CHANGES,WBID_Edits,Miles,ParentWBID,areaPH,Acres,Shape_Le_1,Shape_Area,OpenWater
173,174,,LC25,3195.52314680000,0.00003627030,2.45286095900,0.00356103810,0.00650237420,,0.98436858390,0.00556800390,632.72200000000,38950.03821500000,12.47617192400,1.29178292300,9087.78873310000,589483.18511000000,61035.09286100000,429386407.99000000000,3192.45470155000,2.47785596420,A,69.62363441700,47248.72250000000,4589,4731,6392,03090205,3240B1,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,CHAPEL CREEK / BAYSHORE CREEK,miles,STREAM,3F,,"WBID created, Run 33 - K.ODonnell",5.40700000000,,12546112.57240000000,3100.21193314000,20218.63790920000,12546112.57240000000,
173,174,,LC25,3195.52314680000,0.00003627030,2.45286095900,0.00356103810,0.00650237420,,0.98436858390,0.00556800390,632.72200000000,38950.03821500000,12.47617192400,1.29178292300,9087.78873310000,589483.18511000000,61035.09286100000,429386407.99000000000,3192.45470155000,2.47785596420,A,69.62363441700,47248.72250000000,4590,4732,6393,03090205,3240B2,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,CHAPEL CREEK / BAYSHORE CREEK (MARINE SEGMENTS),sq. miles,ESTUARY,3M,,"WBID created, Run 33 - K.ODonnell",0.02123000000,,2831732.99684000000,699.73646239700,9162.71477963000,2831732.99684000000,
174,175,Popash Creek,LC26,2938.60645860000,0.00003438880,2.45286095900,0.00356103810,0.00650237420,,0.98436858390,0.00556800390,329.80000000000,39588.15263500000,12.47617192400,1.29178292300,9087.78873310000,589483.18511000000,61035.09286100000,429386407.99000000000,2936.05620800000,2.45564406200,A,68.66088218300,47248.72250000000,863,648,2646,03090205,3240Q,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,POPASH CREEK,miles,STREAM,3F,,"WBID created, Run 3; WBID modified, Run 35 - B.Ralys",13.54500000000,,51312288.31090000000,12679.54257700000,52010.03327960000,51312288.31090000000,
175,176,Stroud Creek,LC27,4988.93486410000,0.00003116130,2.69552784530,0.02243493830,0.00518145290,,0.95931459310,0.01306901570,578.10644229000,39752.96553500000,12.47617192400,1.29178292300,9087.78873310000,1000655.90370000000,103607.91885000000,728889398.36000000000,4982.47038758000,4.24652324160,A,103.41946703000,80205.36345700000,863,648,2646,03090205,3240Q,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,POPASH CREEK,miles,STREAM,3F,,"WBID created, Run 3; WBID modified, Run 35 - B.Ralys",13.54500000000,,51312288.31090000000,12679.54257700000,52010.03327960000,51312288.31090000000,
175,176,Stroud Creek,LC27,4988.93486410000,0.00003116130,2.69552784530,0.02243493830,0.00518145290,,0.95931459310,0.01306901570,578.10644229000,39752.96553500000,12.47617192400,1.29178292300,9087.78873310000,1000655.90370000000,103607.91885000000,728889398.36000000000,4982.47038758000,4.24652324160,A,103.41946703000,80205.36345700000,3080,2989,3423,03090205,3240C,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,CALOOSAHATCHEE ESTUARY (TIDAL SEGMENT3),sq. miles,ESTUARY,3M,"Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 39 - D.Tyler",,1.66590000000,,23764547.58430000000,5872.34759620000,29749.59120420000,23764547.58430000000,
175,176,Stroud Creek,LC27,4988.93486410000,0.00003116130,2.69552784530,0.02243493830,0.00518145290,,0.95931459310,0.01306901570,578.10644229000,39752.96553500000,12.47617192400,1.29178292300,9087.78873310000,1000655.90370000000,103607.91885000000,728889398.36000000000,4982.47038758000,4.24652324160,A,103.41946703000,80205.36345700000,4454,4350,4078,03090205,3240M,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,STROUD CREEK,miles,STREAM,3F,,"WBID created, Run 3; WBID modified, Run 35 - B.Ralys",4.90200000000,,23293753.16700000000,5756.01176214000,29694.64197450000,23293753.16700000000,
176,177,Palm Creek,LC28,2385.65070050000,0.00004464950,3.04343042380,0.04449049920,0.00363785780,,0.93003713520,0.02183450790,630.12496227000,41802.75034500000,12.47617192400,1.29178292300,9087.78873310000,411172.71862000000,42572.82598800000,299502990.37000000000,2380.98502946000,4.82656524460,A,57.82607715300,32956.64095700000,1074,882,6431,03090205,3240C1,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,PALM CREEK,miles,STREAM,3F,,"WBID created, Run 33; WBID modified, Run 35 - K.ODonnell",2.26100000000,,10453763.55610000000,2583.18123129000,15029.95081940000,10453763.55610000000,
176,177,Palm Creek,LC28,2385.65070050000,0.00004464950,3.04343042380,0.04449049920,0.00363785780,,0.93003713520,0.02183450790,630.12496227000,41802.75034500000,12.47617192400,1.29178292300,9087.78873310000,411172.71862000000,42572.82598800000,299502990.37000000000,2380.98502946000,4.82656524460,A,57.82607715300,32956.64095700000,3080,2989,3423,03090205,3240C,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,CALOOSAHATCHEE ESTUARY (TIDAL SEGMENT3),sq. miles,ESTUARY,3M,"Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 39 - D.Tyler",,1.66590000000,,23764547.58430000000,5872.34759620000,29749.59120420000,23764547.58430000000,
177,178,Owl Creek,LC29,3019.93680210000,0.00002643790,3.04343042380,0.04449049920,0.00363785780,,0.93003713520,0.02183450790,544.16542453000,45086.72061100000,12.47617192400,1.29178292300,9087.78873310000,411172.71862000000,42572.82598800000,299502990.37000000000,3014.66888204000,2.00991474430,A,62.37800881400,32956.64095700000,864,649,2647,03090205,3240G,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,TROUT CREEK,miles,STREAM,3F,,"WBID modified, Run 35 - B.Ralys",24.23800000000,,65853597.81610000000,16272.77840930000,40635.57094380000,65853597.81610000000,
177,178,Owl Creek,LC29,3019.93680210000,0.00002643790,3.04343042380,0.04449049920,0.00363785780,,0.93003713520,0.02183450790,544.16542453000,45086.72061100000,12.47617192400,1.29178292300,9087.78873310000,411172.71862000000,42572.82598800000,299502990.37000000000,3014.66888204000,2.00991474430,A,62.37800881400,32956.64095700000,2883,2777,2648,03090205,3240N,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,OWL CREEK,miles,STREAM,3F,,"WBID created, Run 3; WBID modified, Run 35 - K.ODonnell",2.74300000000,,25399616.87890000000,6276.38201798000,28890.22223470000,25399616.87890000000,
178,179,Trout Creek,LC30,10869.32500700000,0.00001103570,3.04343042380,0.04449049920,0.00363785780,,0.93003713520,0.02183450790,567.22681180000,45192.08957500000,12.47617192400,1.29178292300,9087.78873310000,411172.71862000000,42572.82598800000,299502990.37000000000,10865.34769840000,1.94540674490,A,251.57437554000,32956.64095700000,864,649,2647,03090205,3240G,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,TROUT CREEK,miles,STREAM,3F,,"WBID modified, Run 35 - B.Ralys",24.23800000000,,65853597.81610000000,16272.77840930000,40635.57094380000,65853597.81610000000,
178,179,Trout Creek,LC30,10869.32500700000,0.00001103570,3.04343042380,0.04449049920,0.00363785780,,0.93003713520,0.02183450790,567.22681180000,45192.08957500000,12.47617192400,1.29178292300,9087.78873310000,411172.71862000000,42572.82598800000,299502990.37000000000,10865.34769840000,1.94540674490,A,251.57437554000,32956.64095700000,3080,2989,3423,03090205,3240C,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,CALOOSAHATCHEE ESTUARY (TIDAL SEGMENT3),sq. miles,ESTUARY,3M,"Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 39 - D.Tyler",,1.66590000000,,23764547.58430000000,5872.34759620000,29749.59120420000,23764547.58430000000,
179,180,Telegraph Creek,LC31,3342.29298730000,0.00001803570,2.05900677630,0.00635844110,0.00000000000,,0.99181666560,0.00182489330,559.98275993000,48834.28377500000,12.47617192400,1.29178292300,9087.78873310000,501837.53081000000,51960.26123900000,365544294.04000000000,3341.77631068000,3.24107687290,A,74.17234636900,40223.67869400000,3919,3797,3421,03090205,3236A,SD,Telegraph Swamp,Group 3,Caloosahatchee,TELEGRAPH CREEK,miles,STREAM,3F,,"WBID modified, Run 35 - B.Ralys",8.33500000000,,14269957.34780000000,3526.18325395000,21111.26850690000,14269957.34780000000,
180,181,,LC32,2193.69758650000,0.00004728400,3.54583243690,0.04217768180,0.00936971780,,0.93113409450,0.01731850590,569.03163545000,50045.49538400000,12.47617192400,1.29178292300,9087.78873310000,506048.87602000000,52396.30395000000,368611886.87000000000,2188.98574370000,2.52577079900,A,54.19622888200,40561.22976700000,664,508,1081,03090205,3235A,SD,West Caloosahatchee,Group 3,Caloosahatchee,CALOOSAHATCHEE RIVER (ABOVE S-79),miles,STREAM,1,"Waterbody Class changed from 3F to 1, Run 8 - P.Fricano; Waterbody Name revised, Run 35 - K.ODonnell","WBID modified, Run 35 - K.ODonnell",8.71000000000,,23150290.67830000000,5720.56140913000,41561.13915040000,23150290.67830000000,
180,181,,LC32,2193.69758650000,0.00004728400,3.54583243690,0.04217768180,0.00936971780,,0.93113409450,0.01731850590,569.03163545000,50045.49538400000,12.47617192400,1.29178292300,9087.78873310000,506048.87602000000,52396.30395000000,368611886.87000000000,2188.98574370000,2.52577079900,A,54.19622888200,40561.22976700000,6182,6140,129,03090205,3235P,SD,West Caloosahatchee,Group 3,Caloosahatchee,OLGA CREEK,miles,STREAM,3F,,"WBID created, Run 50 - C.Musson",1.29300000000,,9326670.31751000000,2304.67042663000,15339.08307880000,9326670.31751000000,
181,182,Orange River,LC33,8594.03040640000,0.00002886530,4.46735662530,0.02613555460,0.02321717920,,0.92773926500,0.02290800120,550.14191149000,39324.58980500000,12.47617192400,1.29178292300,9087.78873310000,254072.48819000000,26306.66709800000,185069355.38000000000,8593.43981864000,3.54408107380,A,126.65745969000,20364.61903100000,166,1263,117,03090205,3240K,SD,Orange River,Group 3,Caloosahatchee,ORANGE RIVER,miles,STREAM,3F,,"WBID modified, Run 35 - K.ODonnell",26.05900000000,,196601184.05400000000,48581.21058260000,85899.50031720000,196601184.05400000000,
181,182,Orange River,LC33,8594.03040640000,0.00002886530,4.46735662530,0.02613555460,0.02321717920,,0.92773926500,0.02290800120,550.14191149000,39324.58980500000,12.47617192400,1.29178292300,9087.78873310000,254072.48819000000,26306.66709800000,185069355.38000000000,8593.43981864000,3.54408107380,A,126.65745969000,20364.61903100000,3080,2989,3423,03090205,3240C,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,CALOOSAHATCHEE ESTUARY (TIDAL SEGMENT3),sq. miles,ESTUARY,3M,"Waterbody Type changed from STREAM to ESTUARY and Waterbody Class changed from 3F to 3M, Run 39 - D.Tyler",,1.66590000000,,23764547.58430000000,5872.34759620000,29749.59120420000,23764547.58430000000,
182,183,Billy Creek,LC35,8652.16222050000,0.00000474395,6.45221396020,0.01117943540,0.06394159310,,0.82823773900,0.09664123250,632.72200000000,31961.74412500000,12.47617192400,1.29178292300,9087.78873310000,336313.67768000000,34821.92039800000,244974794.31000000000,8651.89521497000,4.71052002760,A,195.53889700000,26956.47989800000,3920,3798,3422,03090205,3240B,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,CALOOSAHATCHEE ESTUARY (TIDAL SEGMENT2),sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34; WBID modified, Run 61 - W.Lasley","WBID modified, Run 33 - K.ODonnell",6.43240000000,,32712738.92300000000,7796.85096437000,34017.43996620000,32712738.92300000000,
182,183,Billy Creek,LC35,8652.16222050000,0.00000474395,6.45221396020,0.01117943540,0.06394159310,,0.82823773900,0.09664123250,632.72200000000,31961.74412500000,12.47617192400,1.29178292300,9087.78873310000,336313.67768000000,34821.92039800000,244974794.31000000000,8651.89521497000,4.71052002760,A,195.53889700000,26956.47989800000,4457,4353,4081,03090205,3240J1,SD,Orange River,Group 3,Caloosahatchee,BILLY CREEK (MARINE SEGMENT),sq. miles,ESTUARY,3M,,"WBID created, Run 61 - W.Lasley",0.02167000000,,3527550.30783000000,6902.29241595000,14612.07654550000,3527550.30783000000,
182,183,Billy Creek,LC35,8652.16222050000,0.00000474395,6.45221396020,0.01117943540,0.06394159310,,0.82823773900,0.09664123250,632.72200000000,31961.74412500000,12.47617192400,1.29178292300,9087.78873310000,336313.67768000000,34821.92039800000,244974794.31000000000,8651.89521497000,4.71052002760,A,195.53889700000,26956.47989800000,6703,6876,4081,03090205,3240J2,SD,Orange River,Group 3,Caloosahatchee,BILLY CREEK (FRESHWATER SEGMENT),miles,STREAM,3F,,"WBID created, Run 61 - W.Lasley",3.89000000000,,11893791.64740000000,6902.29241595000,14698.08568940000,11893791.64740000000,
182,183,Billy Creek,LC35,8652.16222050000,0.00000474395,6.45221396020,0.01117943540,0.06394159310,,0.82823773900,0.09664123250,632.72200000000,31961.74412500000,12.47617192400,1.29178292300,9087.78873310000,336313.67768000000,34821.92039800000,244974794.31000000000,8651.89521497000,4.71052002760,A,195.53889700000,26956.47989800000,6704,6877,4081,03090205,3240J4,SD,Orange River,Group 3,Caloosahatchee,SHOEMAKER AND ZAPATO CANALS,miles,STREAM,3F,,"WBID created, Run 61 - W.Lasley",2.38200000000,,5767028.18241000000,6902.29241595000,13839.24305190000,5767028.18241000000,
182,183,Billy Creek,LC35,8652.16222050000,0.00000474395,6.45221396020,0.01117943540,0.06394159310,,0.82823773900,0.09664123250,632.72200000000,31961.74412500000,12.47617192400,1.29178292300,9087.78873310000,336313.67768000000,34821.92039800000,244974794.31000000000,8651.89521497000,4.71052002760,A,195.53889700000,26956.47989800000,6705,6881,4081,03090205,3240J3,SD,Orange River,Group 3,Caloosahatchee,FORD STREET CANAL,miles,STREAM,3F,,"WBID created, Run 61 - W.Lasley",1.11400000000,,3464536.85531000000,6902.29241595000,9559.18306338000,3464536.85531000000,
183,184,Manuel Branch,LC36,1389.71894670000,0.00004202820,6.45221396020,0.01117943540,0.06394159310,,0.82823773900,0.09664123250,632.72200000000,28353.42573500000,12.47617192400,1.29178292300,9087.78873310000,336313.67768000000,34821.92039800000,244974794.31000000000,1390.25067929000,7.81257350280,A,33.82016193000,26956.47989800000,6603,6611,1311,03090205,3240V,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,MANUEL BRANCH,miles,STREAM,3F,"WBID modified, Run 61 - W.Lasley","WBID modified, Run 52, W.Lasley",1.82800000000,,4941310.33381000000,1193.83287572000,12950.32443600000,4941310.33381000000,
184,185,Whiskey Creek,LC39,2475.60847030000,0.00001235080,6.45221396020,0.01117943540,0.06394159310,,0.82823773900,0.09664123250,632.72200000000,23945.12468500000,12.47617192400,1.29178292300,9087.78873310000,336313.67768000000,34821.92039800000,244974794.31000000000,2472.40812073000,6.14424425910,A,45.62783872400,26956.47989800000,4459,4355,4084,03090205,3240H,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,WHISKEY CREEK (WYOUA CREEK),miles,STREAM,3F,"Waterbody Name revised, Run 34","WBID modified, Run 33 - K.ODonnell",6.56100000000,,29982499.05040000000,7408.83686519000,28038.78242280000,29982499.05040000000,
185,186,,LC40,6817.66940310000,0.00000591685,6.45221396020,0.01117943540,0.06394159310,,0.82823773900,0.09664123250,632.72200000000,20048.04576100000,12.47617192400,1.29178292300,9087.78873310000,336313.67768000000,34821.92039800000,244974794.31000000000,6813.87721196000,3.30851086590,A,156.55306809000,26956.47989800000,5368,5259,6428,03090205,3240A4,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,DEEP LAGOON CANAL,sq. miles,ESTUARY,3M,,"WBID created, Run 33 - K.ODonnell",0.03095000000,,30740744.28790000000,7596.20334383000,37632.47271790000,30740744.28790000000,
185,186,,LC40,6817.66940310000,0.00000591685,6.45221396020,0.01117943540,0.06394159310,,0.82823773900,0.09664123250,632.72200000000,20048.04576100000,12.47617192400,1.29178292300,9087.78873310000,336313.67768000000,34821.92039800000,244974794.31000000000,6813.87721196000,3.30851086590,A,156.55306809000,26956.47989800000,5395,5286,4669,03090205,3240A,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,CALOOSAHATCHEE ESTUARY (TIDAL SEGMENT1),sq. miles,ESTUARY,3M,"Waterbody Name revised, Run 34","WBID modified, Run 33 - K.ODonnell",18.69899000000,,51764754.74430000000,12791.34946760000,85344.00222190000,51764754.74430000000,
186,187,,LC43,840.34186958000,0.00003390490,6.45221396020,0.01117943540,0.06394159310,,0.82823773900,0.09664123250,632.72200000000,14701.38401500000,12.47617192400,1.29178292300,9087.78873310000,336313.67768000000,34821.92039800000,244974794.31000000000,838.53107270500,2.84416060840,A,16.51489465000,26956.47989800000,5368,5259,6428,03090205,3240A4,SD,Caloosahatchee Estuary,Group 3,Caloosahatchee,DEEP LAGOON CANAL,sq. miles,ESTUARY,3M,,"WBID created, Run 33 - K.ODonnell",0.03095000000,,30740744.28790000000,7596.20334383000,37632.47271790000,30740744.28790000000,
187,188,,LC44,1802.25895710000,0.00001777230,6.45221396020,0.01117943540,0.06394159310,,0.82823773900,0.09664123250,632.72200000000,12633.88711700000,11.27815008200,1.17730507050,9262.04004870000,304019.22599000000,31736.00046600000,249671996.39000000000,1801.74650765000,1.92119358670,A,37.71075893900,26956.47989800000,3136,3517,5212,03100103,3240O,SD,Pine Island,Group 2,Charlotte Harbor,PUNTA RASA COVE,sq. miles,ESTUARY,2,"Waterbody Class changed from 3M to 2, Run 42 - B.Ralys","WBID created, Run 3",0.76960000000,,8031387.46077000000,1984.59906220000,16039.82692430000,8031387.46077000000,
188,189,Cow Creek,LC45,1400.72373410000,0.00000000000,4.49842428520,0.01199200150,0.03777605890,,0.90101072970,0.04922120980,632.72200000000,7749.89734200000,1.58714904790,0.20398785460,1712.33338470000,56801.61222900000,7300.41014880000,61281766.22900000000,1398.29266979000,1.00000000000,C,34.38305652100,35788.45496700000,5641,5546,4670,03090204,3258A1,SD,Estero Bay,Group 1,Everglades West Coast,ESTERO BAY WETLANDS,sq. miles,ESTUARY,2,,"WBID created, Run 45 - B.Ralys",2.35062000000,,44831952.81460000000,11078.21680220000,58943.05668960000,44831952.81460000000,
189,190,Hendry Creek,LC46,16828.34081100000,0.00000000000,4.49842428520,0.01199200150,0.03777605890,,0.90101072970,0.04922120980,632.72200000000,6651.93369200000,1.58714904790,0.20398785460,1712.33338470000,56801.61222900000,7300.41014880000,61281766.22900000000,16819.36925990000,2.68054920150,C,243.00399716000,35788.45496700000,3291,3140,5222,03090204,3258B2,SD,Estero Bay,Group 1,Everglades West Coast,HENDRY CREEK,sq. miles,ESTUARY,3M,,"WBID created, Run 45 - B.Ralys",0.39381000000,,28816312.38250000000,7120.66586375000,25612.67351010000,28816312.38250000000,
189,190,Hendry Creek,LC46,16828.34081100000,0.00000000000,4.49842428520,0.01199200150,0.03777605890,,0.90101072970,0.04922120980,632.72200000000,6651.93369200000,1.58714904790,0.20398785460,1712.33338470000,56801.61222900000,7300.41014880000,61281766.22900000000,16819.36925990000,2.68054920150,C,243.00399716000,35788.45496700000,4794,4644,4617,03090204,3258X,SD,Estero Bay,Group 1,Everglades West Coast,THE LAKES PARK,sq. miles,LAKE,3F,"Waterbody Name revised, Run 45 - B.Ralys",,0.30539000000,,12130981.30830000000,2997.63076376000,15236.39199610000,12130981.30830000000,
189,190,Hendry Creek,LC46,16828.34081100000,0.00000000000,4.49842428520,0.01199200150,0.03777605890,,0.90101072970,0.04922120980,632.72200000000,6651.93369200000,1.58714904790,0.20398785460,1712.33338470000,56801.61222900000,7300.41014880000,61281766.22900000000,16819.36925990000,2.68054920150,C,243.00399716000,35788.45496700000,5585,5476,5221,03090204,3258I,SD,Estero Bay,Group 1,Everglades West Coast,ESTERO BAY,sq. miles,ESTUARY,3M,,"WBID created, Run 3; WBID modified, Run 45 - B.Ralys",13.70734000000,,50466434.11350000000,12470.52745290000,49997.58969800000,50466434.11350000000,
190,191,Mullock Creek,LC47,14818.52706000000,0.00002171220,4.49842428520,0.01199200150,0.03777605890,,0.90101072970,0.04922120980,541.30784718000,7163.79827700000,1.58714904790,0.20398785460,1712.33338470000,56801.61222900000,7300.41014880000,61281766.22900000000,14815.16813440000,3.64818912960,D,307.46535381000,35788.45496700000,3291,3140,5222,03090204,3258B2,SD,Estero Bay,Group 1,Everglades West Coast,HENDRY CREEK,sq. miles,ESTUARY,3M,,"WBID created, Run 45 - B.Ralys",0.39381000000,,28816312.38250000000,7120.66586375000,25612.67351010000,28816312.38250000000,
190,191,Mullock Creek,LC47,14818.52706000000,0.00002171220,4.49842428520,0.01199200150,0.03777605890,,0.90101072970,0.04922120980,541.30784718000,7163.79827700000,1.58714904790,0.20398785460,1712.33338470000,56801.61222900000,7300.41014880000,61281766.22900000000,14815.16813440000,3.64818912960,D,307.46535381000,35788.45496700000,3293,3142,5224,03090204,3258C4,SD,Estero Bay,Group 1,Everglades West Coast,MULLOCK CREEK (MARINE SEGMENT),sq. miles,ESTUARY,3M,,"WBID created, Run 45 - B.Ralys",0.27676000000,,17255735.18250000000,4263.98502477000,21299.34605640000,17255735.18250000000,
190,191,Mullock Creek,LC47,14818.52706000000,0.00002171220,4.49842428520,0.01199200150,0.03777605890,,0.90101072970,0.04922120980,541.30784718000,7163.79827700000,1.58714904790,0.20398785460,1712.33338470000,56801.61222900000,7300.41014880000,61281766.22900000000,14815.16813440000,3.64818912960,D,307.46535381000,35788.45496700000,3879,3746,128,03090204,3258C2,SD,Estero Bay,Group 1,Everglades West Coast,MULLOCK CREEK,miles,STREAM,3F,,"WBID created, Run 45 - B.Ralys",2.83100000000,,16044811.76560000000,3964.75933190000,19519.14964430000,16044811.76560000000,
190,191,Mullock Creek,LC47,14818.52706000000,0.00002171220,4.49842428520,0.01199200150,0.03777605890,,0.90101072970,0.04922120980,541.30784718000,7163.79827700000,1.58714904790,0.20398785460,1712.33338470000,56801.61222900000,7300.41014880000,61281766.22900000000,14815.16813440000,3.64818912960,D,307.46535381000,35788.45496700000,4278,4162,5225,03090204,3258D3,SD,Estero Bay,Group 1,Everglades West Coast,ESTERO RIVER,miles,STREAM,3F,,"WBID created, Run 56 - W.Lasley",3.18600000000,,151739089.39400000000,37495.54556830000,77549.61464830000,151739089.39400000000,
191,192,Estero River/Halfway Creek,LC48,12974.55193600000,0.00000707883,4.11530379540,0.04041268560,0.02649057470,,0.88104452240,0.05205221730,542.96624120000,4060.02142100000,1.58714904790,0.20398785460,1712.33338470000,80101.33262200000,10294.99971300000,86419222.05600000000,12971.87396110000,3.39562650720,A,251.12631799000,50468.68958300000,2820,2714,5221,03090204,3258D1,SD,Estero Bay,Group 1,Everglades West Coast,ESTERO RIVER (MARINE SEGMENT),sq. miles,ESTUARY,3M,,"WBID created, Run 8",0.22206000000,,16598292.70220000000,4101.52744988000,25015.92455640000,16598292.70220000000,
191,192,Estero River/Halfway Creek,LC48,12974.55193600000,0.00000707883,4.11530379540,0.04041268560,0.02649057470,,0.88104452240,0.05205221730,542.96624120000,4060.02142100000,1.58714904790,0.20398785460,1712.33338470000,80101.33262200000,10294.99971300000,86419222.05600000000,12971.87396110000,3.39562650720,A,251.12631799000,50468.68958300000,4278,4162,5225,03090204,3258D3,SD,Estero Bay,Group 1,Everglades West Coast,ESTERO RIVER,miles,STREAM,3F,,"WBID created, Run 56 - W.Lasley",3.18600000000,,151739089.39400000000,37495.54556830000,77549.61464830000,151739089.39400000000,
191,192,Estero River/Halfway Creek,LC48,12974.55193600000,0.00000707883,4.11530379540,0.04041268560,0.02649057470,,0.88104452240,0.05205221730,542.96624120000,4060.02142100000,1.58714904790,0.20398785460,1712.33338470000,80101.33262200000,10294.99971300000,86419222.05600000000,12971.87396110000,3.39562650720,A,251.12631799000,50468.68958300000,6650,6658,5225,03090204,3258D4,SD,Estero Bay,Group 1,Everglades West Coast,HALFWAY CREEK,miles,STREAM,3F,,"WBID created, Run 56 - W.Lasley",1.78400000000,,17446192.05910000000,4311.04794391000,18343.37203880000,17446192.05910000000,
192,193,,LC49,4349.23906330000,0.00000000000,4.11530379540,0.04041268560,0.02649057470,,0.88104452240,0.05205221730,632.72200000000,3401.78687500000,1.58714904790,0.20398785460,1712.33338470000,80101.33262200000,10294.99971300000,86419222.05600000000,4346.02672761000,1.87767805130,A,77.63098487900,50468.68958300000,2820,2714,5221,03090204,3258D1,SD,Estero Bay,Group 1,Everglades West Coast,ESTERO RIVER (MARINE SEGMENT),sq. miles,ESTUARY,3M,,"WBID created, Run 8",0.22206000000,,16598292.70220000000,4101.52744988000,25015.92455640000,16598292.70220000000,
192,193,,LC49,4349.23906330000,0.00000000000,4.11530379540,0.04041268560,0.02649057470,,0.88104452240,0.05205221730,632.72200000000,3401.78687500000,1.58714904790,0.20398785460,1712.33338470000,80101.33262200000,10294.99971300000,86419222.05600000000,4346.02672761000,1.87767805130,A,77.63098487900,50468.68958300000,5337,5228,125,03090204,3258H2,SD,Estero Bay,Group 1,Everglades West Coast,SPRING CREEK (MARINE SEGMENT),sq. miles,ESTUARY,3M,,"WBID created, Run 45 - B.Ralys",0.21374000000,,16418325.35010000000,4057.05654868000,18260.53187020000,16418325.35010000000,
192,193,,LC49,4349.23906330000,0.00000000000,4.11530379540,0.04041268560,0.02649057470,,0.88104452240,0.05205221730,632.72200000000,3401.78687500000,1.58714904790,0.20398785460,1712.33338470000,80101.33262200000,10294.99971300000,86419222.05600000000,4346.02672761000,1.87767805130,A,77.63098487900,50468.68958300000,5585,5476,5221,03090204,3258I,SD,Estero Bay,Group 1,Everglades West Coast,ESTERO BAY,sq. miles,ESTUARY,3M,,"WBID created, Run 3; WBID modified, Run 45 - B.Ralys",13.70734000000,,50466434.11350000000,12470.52745290000,49997.58969800000,50466434.11350000000,
193,194,Spring Creek,LC50,5138.35312120000,0.00001917530,5.59256706300,0.09702794570,0.02022035990,,0.86113032480,0.02162136960,561.37733223000,2162.97754000000,1.58714904790,0.20398785460,1712.33338470000,17984.42058100000,2311.44225270000,19402918.58900000000,5140.15440918000,2.79709617090,C,100.66980918000,11331.27389900000,172,1269,123,03090204,3258H3,SD,Estero Bay,Group 1,Everglades West Coast,SPRING CREEK,miles,STREAM,3F,,"WBID created, Run 45 - B.Ralys",2.39500000000,,13303562.75910000000,3261.88491204000,16847.00613910000,13303562.75910000000,
193,194,Spring Creek,LC50,5138.35312120000,0.00001917530,5.59256706300,0.09702794570,0.02022035990,,0.86113032480,0.02162136960,561.37733223000,2162.97754000000,1.58714904790,0.20398785460,1712.33338470000,17984.42058100000,2311.44225270000,19402918.58900000000,5140.15440918000,2.79709617090,C,100.66980918000,11331.27389900000,5337,5228,125,03090204,3258H2,SD,Estero Bay,Group 1,Everglades West Coast,SPRING CREEK (MARINE SEGMENT),sq. miles,ESTUARY,3M,,"WBID created, Run 45 - B.Ralys",0.21374000000,,16418325.35010000000,4057.05654868000,18260.53187020000,16418325.35010000000,
